id	file	line	title
SRG-V0-007	docs/specs/spec-requirement-index-generator-v0.md	98	The generator MUST write no file, mutate no repository state, and produce
SRG-V0-008	docs/specs/spec-requirement-index-generator-v0.md	101	`spec-requirements-check` MUST regenerate the index and byte-compare it against
TCP-V0-001	docs/specs/task-context-packet-v0.md	49	`context` MUST be read-only. It builds one index over the committed tree and
TCP-V0-002	docs/specs/task-context-packet-v0.md	52	The invocation is `corvint [--root PATH] context --task TEXT [--subject PATH]
TCP-V0-003	docs/specs/task-context-packet-v0.md	58	Results are files. Each result row carries `kind`, `id` (the path), `score`,
TCP-V0-004	docs/specs/task-context-packet-v0.md	76	The slots run in this order and each is capped at three rows before the lexical
TCP-V0-005	docs/specs/task-context-packet-v0.md	121	The subject is never a result. It is carried under `subject` with its path and a
TCP-V0-006	docs/specs/task-context-packet-v0.md	128	`state` is `READY` when at least one result exists and `NO_CANDIDATES` otherwise
TCP-V0-007	docs/specs/task-context-packet-v0.md	139	Output is canonical JSON (`gokernel.CanonicalJSON`), byte-identical over an
TCP-V0-008	docs/specs/task-context-packet-v0.md	142	(A) V0 reserves at most one `governing` row. The implementation MUST build a gov
TCP-V0-009	docs/specs/task-context-packet-v0.md	151	(A) The implementation MUST build a definition-owner resolver; no existing helpe
TCP-V0-010	docs/specs/task-context-packet-v0.md	166	(A) The implementation MUST build a definition-eligibility predicate applied ins
TCP-V0-011	docs/specs/task-context-packet-v0.md	171	(A) `coverage` gains four members with fixed shapes. `critical` (what TCP-V0-008
TCP-V0-012	docs/specs/task-context-packet-v0.md	189	(A) Before TCP-V0-008..011 leaves experimental these tests MUST exist and pass,
TCP-V0-013	docs/specs/task-context-packet-v0.md	200	Documentation-suffix hits (`.md`, `.mdx`, `.rst`, `.txt`) produced by the lexica
TCP-V0-014	docs/specs/task-context-packet-v0.md	207	(accepted 2026-09-05 by decision 0066; experimental) The lexical slot scores eve
TCP-V0-015	docs/specs/task-context-packet-v0.md	235	(proposed 2026-09-05 by decision 0067; experimental) In the retrieval shape (no
TCP-V0-016	docs/specs/task-context-packet-v0.md	303	(accepted 2026-09-12 by decision 0068's amendment, amended by decision 0146;
TCP-V0-017	docs/specs/task-context-packet-v0.md	267	(proposed 2026-09-05, not accepted; experimental) `context` offers three read-on
TCP-V0-018	docs/specs/task-context-packet-v0.md	358	(retired 2026-09-05 by decision 0078) The experimental recipe R and every
TCP-V0-019	docs/specs/task-context-packet-v0.md	370	(proposed 2026-09-05, not accepted; experimental) With
TCP-V0-020	docs/specs/task-context-packet-v0.md	425	(proposed 2026-09-05, not accepted; experimental) Under
TCP-V0-021	docs/specs/task-context-packet-v0.md	399	`tools/retrieval-bench --snapshot-latency` MUST materialize a private copy once
TCP-V0-022	docs/specs/task-context-packet-v0.md	453	(proposed 2026-09-22, not accepted; experimental; decision 0333) With
TCP-V0-023	docs/specs/task-context-packet-v0.md	480	(proposed 2026-09-22, not accepted; experimental; decision 0346) Every
TCP-V0-024	docs/specs/task-context-packet-v0.md	506	(proposed 2026-09-23, not accepted; experimental; decision 0364) This amends the
TCP-V0-025	docs/specs/task-context-packet-v0.md	667	(proposed 2026-09-23, not accepted; experimental; decision 0366) With
TCP-V0-026	docs/specs/task-context-packet-v0.md	684	(proposed 2026-09-23, not accepted; experimental; decision 0366) After the core
TCP-V0-027	docs/specs/task-context-packet-v0.md	694	(proposed 2026-09-23, not accepted; experimental; decision 0366) The declared
TCP-V0-028	docs/specs/task-context-packet-v0.md	702	(proposed 2026-09-23, not accepted; experimental; decision 0366) With the flag
TCP-V0-029	docs/specs/task-context-packet-v0.md	718	(proposed 2026-09-23, not accepted; experimental; decision 0366) The evaluation
TCP-V0-030	docs/specs/task-context-packet-v0.md	613	(proposed 2026-09-23, not accepted; experimental; decision 0367) The full
TCP-V0-031	docs/specs/task-context-packet-v0.md	627	(proposed 2026-09-23, not accepted; experimental; decision 0367) With
TCP-V0-032	docs/specs/task-context-packet-v0.md	641	(proposed 2026-09-23, not accepted; experimental; decision 0367) A `graph`
TCP-V0-033	docs/specs/task-context-packet-v0.md	650	(proposed 2026-09-23, not accepted; experimental; decision 0367) The graph is
TCP-V0-034	docs/specs/task-context-packet-v0.md	655	(proposed 2026-09-23, not accepted; experimental; decision 0367) The slot is an
TCP-V0-035	docs/specs/task-context-packet-v0.md	556	(proposed 2026-09-23, not accepted; experimental; decision 0369) With
TCP-V0-036	docs/specs/task-context-packet-v0.md	574	(proposed 2026-09-23, not accepted; experimental; decision 0369) The blame
TCP-V0-037	docs/specs/task-context-packet-v0.md	587	(proposed 2026-09-23, not accepted; experimental; decision 0369) The first track
TCP-V0-038	docs/specs/task-context-packet-v0.md	600	(proposed 2026-09-23, not accepted; experimental; decision 0369) With the flag o
TCP-V0-039	docs/specs/task-context-packet-v0.md	516	(proposed 2026-09-23, not accepted; experimental; decision 0370) A file's role
TCP-V0-040	docs/specs/task-context-packet-v0.md	534	(proposed 2026-09-23, not accepted; experimental; decision 0370) With
TCP-V0-041	docs/specs/task-context-packet-v0.md	544	(proposed 2026-09-23, not accepted; experimental; decision 0370) A row the role
TCP-V0-042	docs/specs/task-context-packet-v0.md	549	(proposed 2026-09-23, not accepted; experimental; decision 0370) The field stays
TCP-V0-043	docs/specs/task-context-packet-v0.md	735	(proposed 2026-09-23, not accepted; experimental; decision 0371) With
TCP-V0-044	docs/specs/task-context-packet-v0.md	742	The `external` member is separate evidence, never a ranking input: `results`,
TCP-V0-045	docs/specs/task-context-packet-v0.md	748	When gopls is absent, the task names no usable Go seed, the session fails or
TCP-V0-046	docs/specs/task-context-packet-v0.md	752	The flag is measured before any promotion. A frozen `tools/retrieval-bench` run
TCP-V0-047	docs/specs/task-context-packet-v0.md	760	When a governing row exists (TCP-V0-008), the governing file's text is split int
TCQ-V0-001	docs/specs/test-claim-qualification-v0.md	92	TCQ MUST accept exactly one canonical `ocm/0.1-experimental` artifact and its
TCQ-V0-002	docs/specs/test-claim-qualification-v0.md	100	legacy `cem/0.1` is not a TCQ input. It MUST fail operationally as
TCQ-V0-003	docs/specs/test-claim-qualification-v0.md	103	TCQ MUST emit exactly one claim result for each selected claim edge and no resul
TCQ-V0-004	docs/specs/test-claim-qualification-v0.md	109	only OCM extractor `corvint-test-claim/1` is accepted. The verifier MUST re-run
TCQ-V0-005	docs/specs/test-claim-qualification-v0.md	113	profile dispatch is exactly this table. Unknown extractor IDs are
TCQ-V0-006	docs/specs/test-claim-qualification-v0.md	127	every claim result exposes independent `associationState`, `hygieneState`, and
TCQ-V0-007	docs/specs/test-claim-qualification-v0.md	140	association is per selected claim edge. TCQ MUST inspect only the selected ancho
TCQ-V0-008	docs/specs/test-claim-qualification-v0.md	147	a Python `python-test-name/1` anchor associates only when its exact span is the
TCQ-V0-009	docs/specs/test-claim-qualification-v0.md	154	a Go `go-test-name/1` anchor associates only when its exact span is the identifi
TCQ-V0-010	docs/specs/test-claim-qualification-v0.md	159	the selected anchor remains a caller-authored requirement reference. Exact
TCQ-V0-011	docs/specs/test-claim-qualification-v0.md	164	association with no candidate yields `ABSTAINED` and
TCQ-V0-012	docs/specs/test-claim-qualification-v0.md	172	WP3 owns semantic relevance. TCQ performs no stopword, identifier-overlap,
TCQ-V0-013	docs/specs/test-claim-qualification-v0.md	178	Python profile `python-ast/1` is frozen to the Python 3.9 `exec`-mode grammar wi
TCQ-V0-014	docs/specs/test-claim-qualification-v0.md	185	for Python hygiene, remove one leading docstring. The body is `empty-body` when
TCQ-V0-015	docs/specs/test-claim-qualification-v0.md	189	Python is `unconditional-skip` when the function or enclosing class has exact
TCQ-V0-016	docs/specs/test-claim-qualification-v0.md	195	Go profile `go-lexical/1` accepts only a path ending `_test.go` and a bounded to
TCQ-V0-017	docs/specs/test-claim-qualification-v0.md	200	a Go body with no effective token, or only semicolons and one bare `return`, is
TCQ-V0-018	docs/specs/test-claim-qualification-v0.md	203	a Go case is a table entry's `name`/`testName`/`test_name` field or the first
TCQ-V0-019	docs/specs/test-claim-qualification-v0.md	213	a safely delimited unit is `INELIGIBLE` if `empty-body` or
TCQ-V0-020	docs/specs/test-claim-qualification-v0.md	222	each associated unit binds exactly `extractorProfile`, normalized target `path`,
TCQ-V0-021	docs/specs/test-claim-qualification-v0.md	226	runtime name is the exact Python function name, Go `TestX`, or admitted
TCQ-V0-022	docs/specs/test-claim-qualification-v0.md	239	unit ID is `test-unit:sha256:` plus:
TCQ-V0-023	docs/specs/test-claim-qualification-v0.md	257	dynamic matching requires one canonical `test-command/0.1-experimental` artifact
TCQ-V0-024	docs/specs/test-claim-qualification-v0.md	271	V0 environment policy is exactly `{"entries":[],"policy":"OMITTED"}`. No
TCQ-V0-025	docs/specs/test-claim-qualification-v0.md	276	command ID is `test-command:sha256:` plus:
TCQ-V0-026	docs/specs/test-claim-qualification-v0.md	293	before constructing an XML parser, TCQ MUST use the private report-byte copy to
TCQ-V0-027	docs/specs/test-claim-qualification-v0.md	305	raw JUnit has no namespace. The document has exactly one root element,
TCQ-V0-028	docs/specs/test-claim-qualification-v0.md	325	testcase identity requires non-empty `file` and `name`, each at most 1,024 UTF-8
TCQ-V0-029	docs/specs/test-claim-qualification-v0.md	335	testcase status uses this complete, case-sensitive table. Any other combination,
TCQ-V0-030	docs/specs/test-claim-qualification-v0.md	349	testcase ordinal is zero-based depth-first document order over every `testcase`
TCQ-V0-031	docs/specs/test-claim-qualification-v0.md	361	one observation has this exact shape:
TCQ-V0-032	docs/specs/test-claim-qualification-v0.md	372	observation verification requires the exact raw report and command artifact. It
TCQ-V0-033	docs/specs/test-claim-qualification-v0.md	379	input combinations are exact:
TCQ-V0-034	docs/specs/test-claim-qualification-v0.md	394	after source association, matching uses only exact execution keys. Zero matching
TCQ-V0-035	docs/specs/test-claim-qualification-v0.md	400	`test-report-matched-v0` is emitted if and only if all of these hold: canonical
TCQ-V0-036	docs/specs/test-claim-qualification-v0.md	409	a TCQ document has this exact top-level shape:
TCQ-V0-037	docs/specs/test-claim-qualification-v0.md	427	every claim item has exactly this shape:
TCQ-V0-038	docs/specs/test-claim-qualification-v0.md	440	every unit item has exactly the fields in the unit-ID preimage plus `id`. `units
TCQ-V0-039	docs/specs/test-claim-qualification-v0.md	446	reason order and vocabulary are exactly:
TCQ-V0-040	docs/specs/test-claim-qualification-v0.md	476	TCQ ID is `tcq:sha256:` plus
TCQ-V0-041	docs/specs/test-claim-qualification-v0.md	484	raw limits are checked with a bounded, string-aware scanner before semantic JSON
TCQ-V0-042	docs/specs/test-claim-qualification-v0.md	502	operational validation stops at the first failing stage in this order:
TCQ-V0-043	docs/specs/test-claim-qualification-v0.md	547	a TCQ result is a recomputable local cache, not an authority token or execution
TCQ-V0-044	docs/specs/test-claim-qualification-v0.md	555	every raw CEM, OCM, command, observation, report, and TCQ-result input is requir
TCQ-V0-045	docs/specs/test-claim-qualification-v0.md	561	TCQ V0 is library and wire conformance only. It adds no `corvint tcq` CLI, raw-a
TCQ-V0-046	docs/specs/test-claim-qualification-v0.md	566	WP5 MUST expose `authorityClass: CALLER_REPORTED` without aliasing it to
TCQ-V0-047	docs/specs/test-claim-qualification-v0.md	572	any parser or runtime MAY implement `python-ast/1` when it implements the exact
TCQ-V0-048	docs/specs/test-claim-qualification-v0.md	589	an observation MAY declare the environment variant it ran under as one optional
TCQ-V0-049	docs/specs/test-claim-qualification-v0.md	600	one shared flake rule applies to every Corvint test provider: a test observed at
TCQ-V0-050	docs/specs/test-claim-qualification-v0.md	607	a caller MAY supply at most 16 prior observations alongside the dynamic tuple.
TCQ-V0-051	docs/specs/test-claim-qualification-v0.md	630	`corvint cem cover --map MAP --coverprofile PATH --test-run TEXT [--output PATH]
TCQ-V0-052	docs/specs/test-claim-qualification-v0.md	639	the witness is one optional hunk member `coverage` admitted only on `cem/0.3`:
TCQ-V0-053	docs/specs/test-claim-qualification-v0.md	647	`cover` writes a witness on every hunk of the map, never on a subset. The covere
TCQ-V0-054	docs/specs/test-claim-qualification-v0.md	652	the reviewer report (`corvint cem report`) lists every hunk whose basis cites a
TCQ-V0-055	docs/specs/test-claim-qualification-v0.md	670	`corvint cem discriminate --map MAP --target REV [--max-hunks N]
TCQ-V0-056	docs/specs/test-claim-qualification-v0.md	681	the witness is one optional hunk member `discriminates` admitted only on
TCQ-V0-057	docs/specs/test-claim-qualification-v0.md	692	candidates are, in map order, the hunks whose path is Go source (not a
TCQ-V0-058	docs/specs/test-claim-qualification-v0.md	701	the reviewer report appends the witness to each `## Test claims` line: a
TJAA-V0-001	docs/specs/typescript-javascript-affected-adapter-v0.md	31	`Owns` MUST claim exactly `.ts`, `.tsx`, `.js`, `.jsx`, `.mjs`, and `.cjs`; it M
TJAA-V0-002	docs/specs/typescript-javascript-affected-adapter-v0.md	35	A normally file-addressable test MUST be one file unit. Its stable identity MUST
TJAA-V0-003	docs/specs/typescript-javascript-affected-adapter-v0.md	39	Runner detection MUST use direct runner imports/registrations, recognized config
TJAA-V0-004	docs/specs/typescript-javascript-affected-adapter-v0.md	47	Vitest, Jest, AVA, `node:test`, Playwright Test, Bun test, Deno test, Cypress,
TJAA-V0-005	docs/specs/typescript-javascript-affected-adapter-v0.md	51	Static relative `import`, re-export, and `require` edges MUST resolve extensionl
TJAA-V0-006	docs/specs/typescript-javascript-affected-adapter-v0.md	71	Owned framework config MUST be an affecting source unit for every governed test.
TJAA-V0-007	docs/specs/typescript-javascript-affected-adapter-v0.md	74	Multiple runners/configs that can own one physical test path MUST produce one
TJAA-V0-008	docs/specs/typescript-javascript-affected-adapter-v0.md	77	Playwright/Cypress/WebdriverIO/TestCafe/Nightwatch/Detox/Puppeteer tests without
TJAA-V0-009	docs/specs/typescript-javascript-affected-adapter-v0.md	81	Discovery and canonical graph bytes MUST be deterministic for fixed repository
TJAA-V0-010	docs/specs/typescript-javascript-affected-adapter-v0.md	84	The opt-in `playwright-affected/0` profile MUST bind the config path and SHA-256
TJAA-V0-011	docs/specs/typescript-javascript-affected-adapter-v0.md	88	One selected Playwright unit MUST identify one physical test file under one
TJAA-V0-012	docs/specs/typescript-javascript-affected-adapter-v0.md	91	Static config support is deliberately closed. Project arrays and membership fiel
TJAA-V0-013	docs/specs/typescript-javascript-affected-adapter-v0.md	112	A changed source, page object, fixture, scenario builder, or helper MUST select
TJAA-V0-014	docs/specs/typescript-javascript-affected-adapter-v0.md	119	Project grep/tag and metadata inputs are identity, not file-exclusion authority.
TJAA-V0-015	docs/specs/typescript-javascript-affected-adapter-v0.md	123	Per-file commands require a matching complete caller-owned discovery receipt.
TJAA-V0-016	docs/specs/typescript-javascript-affected-adapter-v0.md	130	The profile MUST be read-only and bounded by the shared source-walk and source-r
TJAA-V0-017	docs/specs/typescript-javascript-affected-adapter-v0.md	138	Qualification requires a fixture with Chromium plus Angular/React project varian
TSS-V0-001	docs/specs/touch-set-surprise-v0.md	34	`corvint [--root PATH] surprise --task TEXT --base REV --target REV
TSS-V0-002	docs/specs/touch-set-surprise-v0.md	42	The predicted set MUST be the paths of `contextindex.TaskContext(ctx, index, tas
TSS-V0-003	docs/specs/touch-set-surprise-v0.md	49	The actual set MUST be the changed paths of the committed range, read as
TSS-V0-004	docs/specs/touch-set-surprise-v0.md	58	`touchsurprise.Compute(predicted, actual []string) Report` MUST be a pure functi
TSS-V0-005	docs/specs/touch-set-surprise-v0.md	65	Each `actual_only` path MUST appear in `misses` with `tracked_at_target` (its
TSS-V0-006	docs/specs/touch-set-surprise-v0.md	71	The verb MUST be read-only (invariant 4): it loads the snapshot through
TTG-V0-001	docs/specs/traceability-test-gate-v0.md	43	The gate MUST build its set of known Go verification function names by listing
TTG-V0-002	docs/specs/traceability-test-gate-v0.md	49	TTG-V0-001 MUST resolve both test paths and test-file content from the Git index
TTG-V0-003	docs/specs/traceability-test-gate-v0.md	54	The gate MUST treat a heading of level 1 to 6 as opening a traceability section
TTG-V0-004	docs/specs/traceability-test-gate-v0.md	59	Within an open traceability section the gate MUST inspect only lines that, after
TTG-V0-005	docs/specs/traceability-test-gate-v0.md	62	On each inspected line the gate MUST find every substring matching a `Test` pref
TTG-V0-006	docs/specs/traceability-test-gate-v0.md	67	A matched name MUST be exempted from TTG-V0-005 when the text immediately
TTG-V0-007	docs/specs/traceability-test-gate-v0.md	72	The gate MUST evaluate every file matched by a non-recursive glob of
TTG-V0-008	docs/specs/traceability-test-gate-v0.md	75	The gate MUST print a single summary line of the form "traceability tests: N
TTG-V0-009	docs/specs/traceability-test-gate-v0.md	78	When one or more names fail TTG-V0-005, the gate MUST print a header line follow
TTG-V0-010	docs/specs/traceability-test-gate-v0.md	81	The gate MUST be wired as the `traceability-tests-check` `make` target and MUST
UCV0-001	docs/specs/use-case-conformance-v0.md	72	The canonical ledger MUST contain exactly one row for every governed job named a
UCV0-002	docs/specs/use-case-conformance-v0.md	74	Status MUST be exactly `specified`, `experimental`, or `verified`. Claim MUST be
UCV0-003	docs/specs/use-case-conformance-v0.md	77	The promotion evidence classes are exactly `contract`, `implementation`,
UCV0-004	docs/specs/use-case-conformance-v0.md	81	Every evidence reference MUST contain only a repository-relative receipt path an
UCV0-005	docs/specs/use-case-conformance-v0.md	84	Every referenced receipt MUST be closed JSON with profile
UCV0-006	docs/specs/use-case-conformance-v0.md	88	A `contract` receipt MUST cite at least one stable requirement ID. An
UCV0-007	docs/specs/use-case-conformance-v0.md	92	A `sealed-benchmark` receipt MUST attest `PASS` and bind three distinct SHA-256
UCV0-008	docs/specs/use-case-conformance-v0.md	95	The runner MUST validate populated evidence even on an `UNPROVEN` row, so partia
UCV0-009	docs/specs/use-case-conformance-v0.md	98	The runner MUST NOT execute receipts, subjects, product code, test commands, hoo
UCV0-010	docs/specs/use-case-conformance-v0.md	101	Promotion requires both Corvint self-dogfood and Beamfall dogfood. Evidence from
UCV0-011	docs/specs/use-case-conformance-v0.md	104	Live Proof-Carrying Verification is a separately governed product job: on each e
UCV0-012	docs/specs/use-case-conformance-v0.md	108	No row may be advertised as supported or delivered from this ledger unless its c
UCV0-013	docs/specs/use-case-conformance-v0.md	112	The canonical ledger profile MUST be `corvint-use-case-conformance/1`, containin
URE-V0-001	docs/specs/unplanned-read-events-v0.md	31	`Classify(packetPaths, toolName, toolInput, root)` MUST return an `Event` for a
URE-V0-002	docs/specs/unplanned-read-events-v0.md	46	The recognized tools are `Read` (`file_path`), `Grep` and `Glob` (`path`), and
URE-V0-003	docs/specs/unplanned-read-events-v0.md	65	`Append(root, event)` MUST be a no-op returning `nil` unless the opt-in marker
URE-V0-004	docs/specs/unplanned-read-events-v0.md	71	When enabled, `Append` and `RecordPacket` MUST write one JSON row per line to
URE-V0-005	docs/specs/unplanned-read-events-v0.md	88	`Read(root)` MUST be read-only and return the count of unplanned and planned
URE-V0-006	docs/specs/unplanned-read-events-v0.md	95	`HookPostTool(root, packetPaths, payload)` MUST return `nil` on every path,
URE-V0-007	docs/specs/unplanned-read-events-v0.md	100	`corvint [--root PATH] reads [--limit N]` MUST print the digest and write
URE-V0-008	docs/specs/unplanned-read-events-v0.md	106	After a Claude Code `user-prompt` event renders a delivered context,
URE-V0-009	docs/specs/unplanned-read-events-v0.md	117	`corvint host-adapter claude-code post-tool` MUST call
VAF-001	docs/specs/verified-absence-frontier-v0.md	58	every result MUST bind the repository identity, base revision, target revision,
VAF-002	docs/specs/verified-absence-frontier-v0.md	60	Corvint MUST distinguish `missing`, `stale`, `unobserved`, and `out-of-scope`. I
VAF-003	docs/specs/verified-absence-frontier-v0.md	62	a closed frontier MUST be scoped to a named, finite obligation universe. The CLI
VAF-004	docs/specs/verified-absence-frontier-v0.md	64	unknown inputs, malformed evidence, drift, ambiguous relocation, unsupported Git
VAF-005	docs/specs/verified-absence-frontier-v0.md	69	a structurally valid supported CEM basis with an allowed declared relation that
VAF-006	docs/specs/verified-absence-frontier-v0.md	76	identifiers MUST be derived from bounded syntax-aware or lexical rules, with sta
VAF-007	docs/specs/verified-absence-frontier-v0.md	79	evidence that merely names its own CEM/OCM identifier, map path, or generated re
VAF-008	docs/specs/verified-absence-frontier-v0.md	81	documentation and tests MAY carry `cem-lexical-v0` only under their exact declar
VAF-009	docs/specs/verified-absence-frontier-v0.md	87	renames and mechanical changes MUST use byte- or syntax-proven rules. Every text
VAF-010	docs/specs/verified-absence-frontier-v0.md	102	`corvint frontier` MUST deterministically report, in stable order: unwitnessed c
VAF-011	docs/specs/verified-absence-frontier-v0.md	105	default success requires an empty frontier and valid CEM/OCM inputs. Policy MAY
VAF-012	docs/specs/verified-absence-frontier-v0.md	107	JSON output MUST be source-body-free, bounded, and suitable as one MCP primitive
VAF-013	docs/specs/verified-absence-frontier-v0.md	109	test observations MUST identify the exact command, revision, result, and availab
VAF-014	docs/specs/verified-absence-frontier-v0.md	117	an agent-session producer MAY derive candidate CEM bases only from explicit, opt
VAF-015	docs/specs/verified-absence-frontier-v0.md	121	automatically derived candidates remain producer assertions until the normal CEM
VAF-018	docs/specs/verified-absence-frontier-v0.md	124	the verifier, JSON contract, and fixtures MUST remain usable by an independent p
VPO-V0-001	docs/specs/verification-planner-observer-v0.md	77	Every V0 JSON document MUST be one Change Frontier canonical JSON body followed
VPO-V0-002	docs/specs/verification-planner-observer-v0.md	83	Every document MUST contain exactly its named `profile`. Unknown profiles fail
VPO-V0-003	docs/specs/verification-planner-observer-v0.md	87	Content identities use
VPO-V0-004	docs/specs/verification-planner-observer-v0.md	123	Arrays whose order is not expressly semantic MUST be sorted by canonical encoded
VPO-V0-005	docs/specs/verification-planner-observer-v0.md	151	The policy MUST contain exactly the six keys shown. `integrationReference` MAY b
VPO-V0-006	docs/specs/verification-planner-observer-v0.md	157	`selectorPath` MUST be a normalized repository-relative UTF-8 path to a regular
VPO-V0-007	docs/specs/verification-planner-observer-v0.md	165	P0 accepts only one ordinary non-bare worktree whose `HEAD^{commit}` equals the
VPO-V0-008	docs/specs/verification-planner-observer-v0.md	174	Corvint MUST independently walk every target-tree entry in Git byte order. For e
VPO-V0-009	docs/specs/verification-planner-observer-v0.md	183	The changed-path base is the unique commit returned by fixed Git plumbing equiva
VPO-V0-010	docs/specs/verification-planner-observer-v0.md	193	All Git calls discard ambient Git variables and configuration that can change
VPO-V0-011	docs/specs/verification-planner-observer-v0.md	225	The selector document MUST contain exactly `changedPaths`, `checks`, and `profil
VPO-V0-012	docs/specs/verification-planner-observer-v0.md	231	P0 accepts the canonical selector bytes as `CALLER_REPORTED` input only. It bind
VPO-V0-013	docs/specs/verification-planner-observer-v0.md	258	The sidecar MUST contain exactly the ten keys shown. Its policy digest MUST equa
VPO-V0-014	docs/specs/verification-planner-observer-v0.md	266	Corvint verifies every declared digest and base equality, but the packet and its
VPO-V0-015	docs/specs/verification-planner-observer-v0.md	315	The plan and nested objects contain exactly the keys shown. `integration` is nul
VPO-V0-016	docs/specs/verification-planner-observer-v0.md	321	`statusSha256` hashes the complete output of fixed direct argv
VPO-V0-017	docs/specs/verification-planner-observer-v0.md	328	Check order is selector `FOCUSED`, packet `DELTA`, policy `CANONICAL`. Corvint M
VPO-V0-018	docs/specs/verification-planner-observer-v0.md	333	A plan check contains exactly `argv,checkId,commandSha256,cwd,env,ordinal,reason
VPO-V0-019	docs/specs/verification-planner-observer-v0.md	340	Plan unknown codes are exactly `AUTHORITY_CONFLICT`,
VPO-V0-020	docs/specs/verification-planner-observer-v0.md	346	Planning MUST NOT consume impact-receipt verification hints or display-bounded
VPO-V0-021	docs/specs/verification-planner-observer-v0.md	352	`argv` contains 1 through 64 UTF-8 strings, each 1 through 4096 bytes and at mos
VPO-V0-022	docs/specs/verification-planner-observer-v0.md	357	P1 discards the ambient environment. Profile `verification-env/posix-local/0`
VPO-V0-023	docs/specs/verification-planner-observer-v0.md	370	Corvint directly executes argv and never inserts a shell. It rejects shell `-c`,
VPO-V0-024	docs/specs/verification-planner-observer-v0.md	376	A qualified executable launch requires the kernel to execute the same opened obj
VPO-V0-025	docs/specs/verification-planner-observer-v0.md	426	Observation objects contain exactly the shown keys. One OS-cryptographic 128-bit
VPO-V0-026	docs/specs/verification-planner-observer-v0.md	435	V0 containment classes are `LINUX_CGROUP_V2`,
VPO-V0-027	docs/specs/verification-planner-observer-v0.md	444	Execution states are `PASSED`, `FAILED`, and `INCOMPLETE`. `PASSED` is normal ex
VPO-V0-028	docs/specs/verification-planner-observer-v0.md	451	V0 scope is exactly `UNKNOWN`; `BOUNDED` and `PASS_IN_SCOPE` are not V0 states.
VPO-V0-029	docs/specs/verification-planner-observer-v0.md	457	`CORVINT_PROCESS_OBSERVED` means only that Corvint observed the declared direct
VPO-V0-030	docs/specs/verification-planner-observer-v0.md	463	Output is digest-only by default and in V0: `retained` is always false. Corvint
VPO-V0-031	docs/specs/verification-planner-observer-v0.md	469	Network is `HOST_INHERITED_UNOBSERVED`. Corvint claims no denial, sandbox,
VPO-V0-032	docs/specs/verification-planner-observer-v0.md	494	P1 recomputes source immediately before selector launch, before every check, and
VPO-V0-033	docs/specs/verification-planner-observer-v0.md	502	Source drift changes `sourceCurrency` to `STALE`; integration-reference movement
VPO-V0-034	docs/specs/verification-planner-observer-v0.md	509	`verification-run/0` contains exactly the shown keys. Observation IDs are comple
VPO-V0-035	docs/specs/verification-planner-observer-v0.md	520	P1 executes sequentially and stops at first failed or incomplete check. Canonica
VPO-V0-036	docs/specs/verification-planner-observer-v0.md	524	Presentation may say `PLAN_ONLY`, `FOCUSED_OBSERVED`, `CANONICAL_PENDING`,
VPO-V0-037	docs/specs/verification-planner-observer-v0.md	530	Beamfall may reference a Corvint run only alongside raw Beamfall-produced canoni
VPO-V0-038	docs/specs/verification-planner-observer-v0.md	538	Corvint cannot write a merge decision, complete a ticket, waive Gate B, invoke g
VPO-V0-039	docs/specs/verification-planner-observer-v0.md	545	VPO does not change `pulse-snapshot/0`, Pulse lease semantics, PSL-V0-023, Pulse
VPO-V0-040	docs/specs/verification-planner-observer-v0.md	549	`frontier/0` remains unchanged. No VPO object closes caller-reported continuatio
VPO-V0-041	docs/specs/verification-planner-observer-v0.md	553	Harness adapters may display a plan/run handle but cannot reinterpret it as stop
VPO-V0-042	docs/specs/verification-planner-observer-v0.md	559	P0 trusts Git object hashing, the canonical codec, and the literal tracked autho
VPO-V0-043	docs/specs/verification-planner-observer-v0.md	564	Before implementation, conformance freezes complete JSON/nesting/output byte lim
VPO-V0-044	docs/specs/verification-planner-observer-v0.md	601	The first eligible implementation is an experimental Go plan command backed by a
VPO-V0-045	docs/specs/verification-planner-observer-v0.md	610	P1 cannot begin until P0 has independent byte-for-byte verification and adversar
VPO-V0-046	docs/specs/verification-planner-observer-v0.md	619	P0 dogfood covers 20 consecutive Corvint committed changes before Beamfall plann
VPO-V0-047	docs/specs/verification-planner-observer-v0.md	627	V0 cannot be promoted as safe omission, `PASS_IN_SCOPE`, Wallaby equivalence,
VSC-V0-001	docs/specs/vscode-extension-v0.md	111	The extension MUST be a desktop native TypeScript workspace extension using only
VSC-V0-002	docs/specs/vscode-extension-v0.md	116	Support MUST be stated per
VSC-V0-003	docs/specs/vscode-extension-v0.md	122	Activation MAY register commands and inert views in any workspace. It MUST NOT r
VSC-V0-004	docs/specs/vscode-extension-v0.md	127	Every rendered conclusion MUST retain the source Corvint ID/profile, revision an
VSC-V0-005	docs/specs/vscode-extension-v0.md	132	Multi-root operations MUST bind to exactly one explicit workspace folder. The
VSC-V0-006	docs/specs/vscode-extension-v0.md	144	Discovery order is exact:
VSC-V0-007	docs/specs/vscode-extension-v0.md	159	A candidate qualifies only after `lstat`, `realpath`, and `stat` establish one
VSC-V0-008	docs/specs/vscode-extension-v0.md	178	One in-memory pin is
VSC-V0-009	docs/specs/vscode-extension-v0.md	189	After pinning, every process launch MUST pass the recorded absolute `realPath`
